peakID	Chr	Start	End	Strand	Length
9.116355865.116357714	9	116355865	116357714	.	1850
9.116364136.116365353	9	116364136	116365353	.	1218
9.116378049.116379352	9	116378049	116379352	.	1304
9.116382311.116383296	9	116382311	116383296	.	986
9.116417430.116418239	9	116417430	116418239	.	810
9.116419306.116421050	9	116419306	116421050	.	1745
9.116431689.116432244	9	116431689	116432244	.	556
9.116437520.116438441	9	116437520	116438441	.	922
9.116444613.116445217	9	116444613	116445217	.	605
9.116449915.116450873	9	116449915	116450873	.	959
9.116482868.116483188	9	116482868	116483188	.	321
9.116499827.116500168	9	116499827	116500168	.	342
9.116569436.116570338	9	116569436	116570338	.	903
9.116620297.116620512	9	116620297	116620512	.	216
9.116754762.116755824	9	116754762	116755824	.	1063
9.116765317.116767151	9	116765317	116767151	.	1835
9.116844559.116845243	9	116844559	116845243	.	685
9.116860282.116861428	9	116860282	116861428	.	1147
9.116869989.116870951	9	116869989	116870951	.	963
9.116917170.116918483	9	116917170	116918483	.	1314
9.116918676.116919850	9	116918676	116919850	.	1175
9.116925703.116926255	9	116925703	116926255	.	553
9.116937178.116938259	9	116937178	116938259	.	1082
9.117053013.117053831	9	117053013	117053831	.	819
9.117067735.117068709	9	117067735	117068709	.	975
9.117101158.117101967	9	117101158	117101967	.	810
9.117102057.117103152	9	117102057	117103152	.	1096
9.117110574.117112313	9	117110574	117112313	.	1740
9.117126521.117127210	9	117126521	117127210	.	690
9.117133997.117135966	9	117133997	117135966	.	1970
9.117144967.117146276	9	117144967	117146276	.	1310
9.117147385.117151083	9	117147385	117151083	.	3699
9.117159446.117161338	9	117159446	117161338	.	1893
9.117167506.117168627	9	117167506	117168627	.	1122
9.117171373.117172346	9	117171373	117172346	.	974
9.117175787.117177192	9	117175787	117177192	.	1406
9.117249636.117250458	9	117249636	117250458	.	823
9.117266384.117268376	9	117266384	117268376	.	1993
9.117314031.117314681	9	117314031	117314681	.	651
9.117349424.117351104	9	117349424	117351104	.	1681
9.117354304.117355238	9	117354304	117355238	.	935
9.117373179.117375050	9	117373179	117375050	.	1872
9.117378920.117379893	9	117378920	117379893	.	974
9.117415604.117416258	9	117415604	117416258	.	655
9.117424223.117424991	9	117424223	117424991	.	769
9.117443774.117444746	9	117443774	117444746	.	973
9.117500848.117501611	9	117500848	117501611	.	764
9.117516746.117517443	9	117516746	117517443	.	698
9.117567993.117568988	9	117567993	117568988	.	996
9.117613435.117614896	9	117613435	117614896	.	1462
9.117652019.117652702	9	117652019	117652702	.	684
9.117656922.117657728	9	117656922	117657728	.	807
9.117660804.117661466	9	117660804	117661466	.	663
9.117669321.117669735	9	117669321	117669735	.	415
9.117720107.117721208	9	117720107	117721208	.	1102
9.117730973.117731414	9	117730973	117731414	.	442
9.117757880.117758587	9	117757880	117758587	.	708
9.117770756.117771282	9	117770756	117771282	.	527
9.117778465.117779172	9	117778465	117779172	.	708
9.117797814.117798576	9	117797814	117798576	.	763
9.117805084.117805880	9	117805084	117805880	.	797
9.117880361.117881505	9	117880361	117881505	.	1145
9.117960196.117960649	9	117960196	117960649	.	454
9.118353698.118354296	9	118353698	118354296	.	599
9.119080831.119081544	9	119080831	119081544	.	714
9.119152896.119153865	9	119152896	119153865	.	970
9.119199558.119200383	9	119199558	119200383	.	826
9.119212661.119213424	9	119212661	119213424	.	764
9.119227254.119228090	9	119227254	119228090	.	837
9.119311401.119312130	9	119311401	119312130	.	730
9.119333976.119335004	9	119333976	119335004	.	1029
9.119351751.119352303	9	119351751	119352303	.	553
9.119448813.119450511	9	119448813	119450511	.	1699
9.119499203.119499860	9	119499203	119499860	.	658
9.119707823.119708573	9	119707823	119708573	.	751
9.120173785.120174235	9	120173785	120174235	.	451
9.120176505.120177567	9	120176505	120177567	.	1063
9.120249555.120250384	9	120249555	120250384	.	830
9.120318273.120318794	9	120318273	120318794	.	522
9.120406554.120407819	9	120406554	120407819	.	1266
9.120465680.120467439	9	120465680	120467439	.	1760
9.120480196.120481257	9	120480196	120481257	.	1062
9.120485674.120487285	9	120485674	120487285	.	1612
9.120506732.120507809	9	120506732	120507809	.	1078
9.120540091.120540529	9	120540091	120540529	.	439
9.120544964.120546408	9	120544964	120546408	.	1445
9.120588062.120588932	9	120588062	120588932	.	871
9.121284290.121284944	9	121284290	121284944	.	655
9.121291087.121291990	9	121291087	121291990	.	904
9.121571194.121572007	9	121571194	121572007	.	814
9.122052019.122052305	9	122052019	122052305	.	287
9.122130999.122132188	9	122130999	122132188	.	1190
9.122318176.122319066	9	122318176	122319066	.	891
9.122730945.122731829	9	122730945	122731829	.	885
9.123087338.123087812	9	123087338	123087812	.	475
9.123111249.123111758	9	123111249	123111758	.	510
9.123127441.123128288	9	123127441	123128288	.	848
9.123164814.123166142	9	123164814	123166142	.	1329
9.123198920.123199826	9	123198920	123199826	.	907
9.123239655.123240179	9	123239655	123240179	.	525
9.123318086.123318619	9	123318086	123318619	.	534
9.123341759.123342926	9	123341759	123342926	.	1168
9.123346114.123346793	9	123346114	123346793	.	680
9.123382150.123382442	9	123382150	123382442	.	293
9.123476112.123477500	9	123476112	123477500	.	1389
9.123491966.123492627	9	123491966	123492627	.	662
9.123497185.123498454	9	123497185	123498454	.	1270
9.123505202.123505600	9	123505202	123505600	.	399
9.123555058.123556567	9	123555058	123556567	.	1510
9.123604697.123606068	9	123604697	123606068	.	1372
9.123630448.123633000	9	123630448	123633000	.	2553
9.123637803.123640417	9	123637803	123640417	.	2615
9.123659035.123660022	9	123659035	123660022	.	988
9.123687948.123689651	9	123687948	123689651	.	1704
9.123690617.123691880	9	123690617	123691880	.	1264
9.123693622.123694626	9	123693622	123694626	.	1005
9.123696687.123697065	9	123696687	123697065	.	379
9.123697625.123699253	9	123697625	123699253	.	1629
9.123706706.123707214	9	123706706	123707214	.	509
9.123743902.123744321	9	123743902	123744321	.	420
9.123771873.123772436	9	123771873	123772436	.	564
9.123836442.123838014	9	123836442	123838014	.	1573
9.123883674.123884374	9	123883674	123884374	.	701
9.123963004.123964796	9	123963004	123964796	.	1793
9.123975369.123976277	9	123975369	123976277	.	909
9.123978614.123979079	9	123978614	123979079	.	466
9.123983165.123983980	9	123983165	123983980	.	816
9.123996289.123997095	9	123996289	123997095	.	807
9.124011839.124012220	9	124011839	124012220	.	382
9.124014390.124014735	9	124014390	124014735	.	346
9.124015898.124016751	9	124015898	124016751	.	854
9.124023308.124023690	9	124023308	124023690	.	383
9.124029232.124032290	9	124029232	124032290	.	3059
9.124033788.124034912	9	124033788	124034912	.	1125
9.124040409.124041989	9	124040409	124041989	.	1581
9.124044060.124045420	9	124044060	124045420	.	1361
9.124047708.124050256	9	124047708	124050256	.	2549
9.124050825.124052505	9	124050825	124052505	.	1681
9.124059713.124060027	9	124059713	124060027	.	315
9.124060852.124062711	9	124060852	124062711	.	1860
9.124081947.124082849	9	124081947	124082849	.	903
9.124083125.124083803	9	124083125	124083803	.	679
9.124096247.124096964	9	124096247	124096964	.	718
9.124115698.124116324	9	124115698	124116324	.	627
9.124131869.124133320	9	124131869	124133320	.	1452
9.124155515.124157451	9	124155515	124157451	.	1937
9.124160578.124161264	9	124160578	124161264	.	687
9.124213942.124215070	9	124213942	124215070	.	1129
9.124215464.124216129	9	124215464	124216129	.	666
9.124225132.124225912	9	124225132	124225912	.	781
9.124247333.124248934	9	124247333	124248934	.	1602
9.124255202.124255592	9	124255202	124255592	.	391
9.124256145.124257153	9	124256145	124257153	.	1009
9.124259987.124262731	9	124259987	124262731	.	2745
9.124272816.124273899	9	124272816	124273899	.	1084
9.124307953.124308904	9	124307953	124308904	.	952
9.124312647.124313400	9	124312647	124313400	.	754
9.124313988.124315327	9	124313988	124315327	.	1340
9.124319785.124322152	9	124319785	124322152	.	2368
9.124324426.124324928	9	124324426	124324928	.	503
9.124360283.124361061	9	124360283	124361061	.	779
9.124361180.124362510	9	124361180	124362510	.	1331
9.124363472.124364172	9	124363472	124364172	.	701
9.124366448.124367205	9	124366448	124367205	.	758
9.124369806.124370793	9	124369806	124370793	.	988
9.124383253.124383742	9	124383253	124383742	.	490
9.124396728.124397794	9	124396728	124397794	.	1067
9.124402205.124403301	9	124402205	124403301	.	1097
9.124411609.124414370	9	124411609	124414370	.	2762
9.124446604.124447264	9	124446604	124447264	.	661
9.124448758.124449769	9	124448758	124449769	.	1012
9.124454947.124455432	9	124454947	124455432	.	486
9.124457564.124458106	9	124457564	124458106	.	543
9.124460978.124463646	9	124460978	124463646	.	2669
9.124497059.124499928	9	124497059	124499928	.	2870
9.124505505.124507636	9	124505505	124507636	.	2132
9.124545892.124547695	9	124545892	124547695	.	1804
9.124581597.124582336	9	124581597	124582336	.	740
9.124623682.124624225	9	124623682	124624225	.	544
9.124817900.124818415	9	124817900	124818415	.	516
9.124854570.124856134	9	124854570	124856134	.	1565
9.124857496.124857998	9	124857496	124857998	.	503
9.124861460.124862188	9	124861460	124862188	.	729
9.124884575.124885869	9	124884575	124885869	.	1295
9.124887344.124889527	9	124887344	124889527	.	2184
9.124920474.124920957	9	124920474	124920957	.	484
9.124921216.124922515	9	124921216	124922515	.	1300
9.124975664.124977052	9	124975664	124977052	.	1389
9.124984989.124985522	9	124984989	124985522	.	534
9.125026416.125027988	9	125026416	125027988	.	1573
9.125059861.125060295	9	125059861	125060295	.	435
9.125065758.125066698	9	125065758	125066698	.	941
9.125093741.125095283	9	125093741	125095283	.	1543
9.125095438.125096151	9	125095438	125096151	.	714
9.125108740.125109849	9	125108740	125109849	.	1110
9.125112512.125113655	9	125112512	125113655	.	1144
9.125116790.125118283	9	125116790	125118283	.	1494
9.125118808.125119352	9	125118808	125119352	.	545
9.125132428.125134293	9	125132428	125134293	.	1866
9.125136883.125139557	9	125136883	125139557	.	2675
9.125151724.125152602	9	125151724	125152602	.	879
9.125164582.125165129	9	125164582	125165129	.	548
9.125168208.125168994	9	125168208	125168994	.	787
9.125209088.125209479	9	125209088	125209479	.	392
9.125215190.125216104	9	125215190	125216104	.	915
9.125572371.125573083	9	125572371	125573083	.	713
9.125578422.125578989	9	125578422	125578989	.	568
9.125589338.125591353	9	125589338	125591353	.	2016
9.125666616.125668125	9	125666616	125668125	.	1510
9.125675013.125676649	9	125675013	125676649	.	1637
9.125692942.125694595	9	125692942	125694595	.	1654
9.125702603.125704145	9	125702603	125704145	.	1543
9.125797145.125797906	9	125797145	125797906	.	762
9.126029697.126031687	9	126029697	126031687	.	1991
9.126066553.126067781	9	126066553	126067781	.	1229
9.126078435.126079021	9	126078435	126079021	.	587
9.126084842.126085764	9	126084842	126085764	.	923
9.126088519.126089497	9	126088519	126089497	.	979
9.126097631.126098469	9	126097631	126098469	.	839
9.126100980.126102981	9	126100980	126102981	.	2002
9.126111889.126112807	9	126111889	126112807	.	919
9.126116143.126117009	9	126116143	126117009	.	867
9.126118027.126118822	9	126118027	126118822	.	796
9.126122270.126123970	9	126122270	126123970	.	1701
9.126125939.126128448	9	126125939	126128448	.	2510
9.126135352.126139197	9	126135352	126139197	.	3846
9.126147391.126148270	9	126147391	126148270	.	880
9.126151134.126152611	9	126151134	126152611	.	1478
9.126162051.126162503	9	126162051	126162503	.	453
9.126164153.126164645	9	126164153	126164645	.	493
9.126197024.126197304	9	126197024	126197304	.	281
9.126232385.126233156	9	126232385	126233156	.	772
9.126311008.126311859	9	126311008	126311859	.	852
9.126325205.126325861	9	126325205	126325861	.	657
9.126400054.126400852	9	126400054	126400852	.	799
9.126511943.126512442	9	126511943	126512442	.	500
9.126595244.126595389	9	126595244	126595389	.	146
9.126597284.126598287	9	126597284	126598287	.	1004
9.126629258.126629966	9	126629258	126629966	.	709
9.126674576.126675381	9	126674576	126675381	.	806
9.126691570.126693082	9	126691570	126693082	.	1513
9.126758733.126760847	9	126758733	126760847	.	2115
9.126768974.126769564	9	126768974	126769564	.	591
9.126773741.126774636	9	126773741	126774636	.	896
9.126791805.126792368	9	126791805	126792368	.	564
9.126802829.126803847	9	126802829	126803847	.	1019
9.126816840.126817519	9	126816840	126817519	.	680
9.126872546.126873026	9	126872546	126873026	.	481
9.126889035.126889520	9	126889035	126889520	.	486
9.126895731.126896435	9	126895731	126896435	.	705
9.126959170.126960522	9	126959170	126960522	.	1353
9.126964276.126965866	9	126964276	126965866	.	1591
9.126978544.126981800	9	126978544	126981800	.	3257
9.126985100.126986168	9	126985100	126986168	.	1069
9.127001284.127002466	9	127001284	127002466	.	1183
9.127004415.127005688	9	127004415	127005688	.	1274
9.127022789.127024189	9	127022789	127024189	.	1401
9.127028647.127030235	9	127028647	127030235	.	1589
9.127039750.127041620	9	127039750	127041620	.	1871
9.127044037.127046191	9	127044037	127046191	.	2155
9.127047422.127049510	9	127047422	127049510	.	2089
9.127052151.127055037	9	127052151	127055037	.	2887
9.127057084.127058962	9	127057084	127058962	.	1879
9.127061796.127063730	9	127061796	127063730	.	1935
9.127068215.127069013	9	127068215	127069013	.	799
9.127082121.127083293	9	127082121	127083293	.	1173
9.127156385.127156806	9	127156385	127156806	.	422
9.127177123.127178212	9	127177123	127178212	.	1090
9.127181184.127182835	9	127181184	127182835	.	1652
9.127209280.127209717	9	127209280	127209717	.	438
9.127212532.127213382	9	127212532	127213382	.	851
9.127240161.127241431	9	127240161	127241431	.	1271
9.127242366.127243255	9	127242366	127243255	.	890
9.127272785.127276507	9	127272785	127276507	.	3723
9.127298914.127299586	9	127298914	127299586	.	673
9.127313987.127314700	9	127313987	127314700	.	714
9.127376223.127376531	9	127376223	127376531	.	309
9.127379690.127380364	9	127379690	127380364	.	675
9.127416692.127417165	9	127416692	127417165	.	474
9.127420329.127421922	9	127420329	127421922	.	1594
9.127474102.127474840	9	127474102	127474840	.	739
9.127520058.127521075	9	127520058	127521075	.	1018
9.127531660.127534802	9	127531660	127534802	.	3143
9.127536396.127537284	9	127536396	127537284	.	889
9.127539073.127540323	9	127539073	127540323	.	1251
9.127574722.127575101	9	127574722	127575101	.	380
9.127600508.127601815	9	127600508	127601815	.	1308
9.127614679.127616799	9	127614679	127616799	.	2121
9.127617243.127619962	9	127617243	127619962	.	2720
9.127623293.127625099	9	127623293	127625099	.	1807
9.127630602.127633983	9	127630602	127633983	.	3382
9.127702643.127704587	9	127702643	127704587	.	1945
9.127888033.127888988	9	127888033	127888988	.	956
9.127905179.127906369	9	127905179	127906369	.	1191
9.127951261.127953048	9	127951261	127953048	.	1788
9.127961850.127963582	9	127961850	127963582	.	1733
9.127997203.127998178	9	127997203	127998178	.	976
9.128002726.128004549	9	128002726	128004549	.	1824
9.128021296.128022077	9	128021296	128022077	.	782
9.128023510.128024901	9	128023510	128024901	.	1392
9.128124091.128124396	9	128124091	128124396	.	306
9.128136289.128137748	9	128136289	128137748	.	1460
9.128169643.128171328	9	128169643	128171328	.	1686
9.128190014.128191024	9	128190014	128191024	.	1011
9.128198953.128199496	9	128198953	128199496	.	544
9.128235296.128236631	9	128235296	128236631	.	1336
9.128320687.128321168	9	128320687	128321168	.	482
9.128394590.128395793	9	128394590	128395793	.	1204
9.128411450.128412050	9	128411450	128412050	.	601
9.128412257.128413010	9	128412257	128413010	.	754
9.128452640.128453430	9	128452640	128453430	.	791
9.128468858.128469982	9	128468858	128469982	.	1125
9.128508111.128511021	9	128508111	128511021	.	2911
9.128521282.128522264	9	128521282	128522264	.	983
9.128651471.128652342	9	128651471	128652342	.	872
9.128723045.128723784	9	128723045	128723784	.	740
9.128844905.128845412	9	128844905	128845412	.	508
9.128908630.128909107	9	128908630	128909107	.	478
9.128990843.128991606	9	128990843	128991606	.	764
9.129109279.129109654	9	129109279	129109654	.	376
9.129137612.129138276	9	129137612	129138276	.	665
9.129151914.129152793	9	129151914	129152793	.	880
9.129160221.129161325	9	129160221	129161325	.	1105
9.129190949.129191263	9	129190949	129191263	.	315
9.129232493.129233907	9	129232493	129233907	.	1415
9.129244709.129245467	9	129244709	129245467	.	759
9.129259242.129263889	9	129259242	129263889	.	4648
9.129275837.129277006	9	129275837	129277006	.	1170
9.129279060.129279944	9	129279060	129279944	.	885
9.129373085.129374638	9	129373085	129374638	.	1554
9.129452459.129453077	9	129452459	129453077	.	619
9.129464518.129465327	9	129464518	129465327	.	810
9.129466866.129468129	9	129466866	129468129	.	1264
9.129468456.129469110	9	129468456	129469110	.	655
9.129481640.129482712	9	129481640	129482712	.	1073
9.129484519.129486217	9	129484519	129486217	.	1699
9.129543973.129544496	9	129543973	129544496	.	524
9.129566807.129568535	9	129566807	129568535	.	1729
9.129605414.129606147	9	129605414	129606147	.	734
9.129622077.129625127	9	129622077	129625127	.	3051
9.129676658.129677481	9	129676658	129677481	.	824
9.129702822.129703274	9	129702822	129703274	.	453
